품목번호,품명(국문),품명(영문),통제번호
HSKCD,HSKNM,HSENM,CNTRLNO
3925200000,문ㆍ창과 이들의 틀과 문지방.,Doors  windows and their frames and thresholds for doors..,2B352.a.
3926200000,의류와 의류 부속품(장갑  벙어리장갑을 포함한다).,Articles of apparel and clothing accessories (including gloves  mittens and mitts).,1A004.b.
3926200000,의류와 의류 부속품(장갑  벙어리장갑을 포함한다).,Articles of apparel and clothing accessories (including gloves  mittens and mitts).,2B352.f.
3926909000,기타.,Other.,2B350.b.
3926909000,기타.,Other.,2B350.e.
3926909000,기타.,Other.,2B350.i.
4002209000,기타.,Other.,1C111.b.
4002910000,라텍스.,Latex.,1C111.
4002991000,카르복시화한 아크릴로니트릴 부타디엔고무(XNBR)의 것.,Of carboxylated acrylonitrile-butadiene rubbers (XNBR).,1C111.
4002992000,아크릴로니트릴 이소프렌고무(NIR)의 것.,Of acrylonitrile-isoprene rubbers (NIR).,1C111.
4002993000,티오플라스트(TM).,Thioplasts (TM).,1C111.
4002999000,기타.,Other.,1C111.b.
4015190000,기타.,Other.,1A004.b.
4015902000,방사선 방호복.,Protective clothing for radiologists.,2B352.f.
4015909000,기타.,Other.,1A004.b.
4015909000,기타.,Other.,2B352.f.1.
4015909000,기타.,Other.,2B352.f.2.
4016100000,셀룰러 고무로 만든 것.,Of cellular rubber.,1A006.b.
4016991090,기타.,Other.,1A006.b.
4016991090,기타.,Other.,8A002.o.
4016991090,기타.,Other.,9A106.c.
4016991090,기타.,Other.,9A108.a.
4016991090,기타.,Other.,9A108.b.
4016991090,기타.,Other.,9C108.
4017001000,경질고무.,Hard rubber.,1A006.b.
4017002000,경질고무의 제품.,Articles of hard rubber.,1A006.b.
4901101000,국문판.,Printed in Korean.,0D001.
4901101000,국문판.,Printed in Korean.,0E001.
4901101000,국문판.,Printed in Korean.,1D001.
4901101000,국문판.,Printed in Korean.,1D002.
4901101000,국문판.,Printed in Korean.,1D003.
4901101000,국문판.,Printed in Korean.,1D101.
4901101000,국문판.,Printed in Korean.,1D103.
4901101000,국문판.,Printed in Korean.,1D201.
4901101000,국문판.,Printed in Korean.,1E001.
4901101000,국문판.,Printed in Korean.,1E002.
4901101000,국문판.,Printed in Korean.,1E101.
4901101000,국문판.,Printed in Korean.,1E102.
4901101000,국문판.,Printed in Korean.,1E103.
4901101000,국문판.,Printed in Korean.,1E104.
4901101000,국문판.,Printed in Korean.,1E201.
4901101000,국문판.,Printed in Korean.,1E202.
4901101000,국문판.,Printed in Korean.,1E203.
4901101000,국문판.,Printed in Korean.,2D001.
4901101000,국문판.,Printed in Korean.,2D002.
4901101000,국문판.,Printed in Korean.,2D101.
4901101000,국문판.,Printed in Korean.,2D201.
4901101000,국문판.,Printed in Korean.,2D202.
4901101000,국문판.,Printed in Korean.,2D351.
4901101000,국문판.,Printed in Korean.,2E001.
4901101000,국문판.,Printed in Korean.,2E002.
4901101000,국문판.,Printed in Korean.,2E003.
4901101000,국문판.,Printed in Korean.,2E101.
4901101000,국문판.,Printed in Korean.,2E201.
4901101000,국문판.,Printed in Korean.,2E301.
4901101000,국문판.,Printed in Korean.,3D001.
4901101000,국문판.,Printed in Korean.,3D002.
4901101000,국문판.,Printed in Korean.,3D003.
4901101000,국문판.,Printed in Korean.,3D004.
4901101000,국문판.,Printed in Korean.,3D101.
4901101000,국문판.,Printed in Korean.,3E001.
4901101000,국문판.,Printed in Korean.,3E002.
4901101000,국문판.,Printed in Korean.,3E003.
4901101000,국문판.,Printed in Korean.,3E101.
4901101000,국문판.,Printed in Korean.,3E102.
4901101000,국문판.,Printed in Korean.,3E201.
4901101000,국문판.,Printed in Korean.,4E001.
4901101000,국문판.,Printed in Korean.,4E001.c.
4901101000,국문판.,Printed in Korean.,5D101.
4901101000,국문판.,Printed in Korean.,5E001.
4901101000,국문판.,Printed in Korean.,5E002.
4901101000,국문판.,Printed in Korean.,5E101.
4901101000,국문판.,Printed in Korean.,6D001.
4901101000,국문판.,Printed in Korean.,6D002.
4901101000,국문판.,Printed in Korean.,6D003.
4901101000,국문판.,Printed in Korean.,6D102.
4901101000,국문판.,Printed in Korean.,6D103.
4901101000,국문판.,Printed in Korean.,6D203.
4901101000,국문판.,Printed in Korean.,6E001.
4901101000,국문판.,Printed in Korean.,6E002.
4901101000,국문판.,Printed in Korean.,6E003.
4901101000,국문판.,Printed in Korean.,6E101.
4901101000,국문판.,Printed in Korean.,6E201.
4901101000,국문판.,Printed in Korean.,7D001.
4901101000,국문판.,Printed in Korean.,7D002.
4901101000,국문판.,Printed in Korean.,7D003.
4901101000,국문판.,Printed in Korean.,7D004.
4901101000,국문판.,Printed in Korean.,7D005.
4901101000,국문판.,Printed in Korean.,7D101.
4901101000,국문판.,Printed in Korean.,7D102.
4901101000,국문판.,Printed in Korean.,7D103.
4901101000,국문판.,Printed in Korean.,7E001.
4901101000,국문판.,Printed in Korean.,7E002.
4901101000,국문판.,Printed in Korean.,7E003.
4901101000,국문판.,Printed in Korean.,7E004.
4901101000,국문판.,Printed in Korean.,7E101.
4901101000,국문판.,Printed in Korean.,7E102.
4901101000,국문판.,Printed in Korean.,7E104.
4901101000,국문판.,Printed in Korean.,8D001.
4901101000,국문판.,Printed in Korean.,8D002.
4901101000,국문판.,Printed in Korean.,8E001.
4901101000,국문판.,Printed in Korean.,8E002.
4901101000,국문판.,Printed in Korean.,9B001.c.
4901101000,국문판.,Printed in Korean.,9D001.
4901101000,국문판.,Printed in Korean.,9D002.
4901101000,국문판.,Printed in Korean.,9D003.
4901101000,국문판.,Printed in Korean.,9D004.
4901101000,국문판.,Printed in Korean.,9D005.
4901101000,국문판.,Printed in Korean.,9D101.
4901101000,국문판.,Printed in Korean.,9D103.
4901101000,국문판.,Printed in Korean.,9D104.
4901101000,국문판.,Printed in Korean.,9D105.
4901101000,국문판.,Printed in Korean.,9E001.
4901101000,국문판.,Printed in Korean.,9E002.
4901101000,국문판.,Printed in Korean.,9E003.
4901101000,국문판.,Printed in Korean.,9E101.
4901101000,국문판.,Printed in Korean.,9E102.
4901109000,기타.,Other.,0D001.
4901109000,기타.,Other.,0E001.
4901109000,기타.,Other.,1D001.
4901109000,기타.,Other.,1D002.
4901109000,기타.,Other.,1D003.
4901109000,기타.,Other.,1D101.
4901109000,기타.,Other.,1D103.
4901109000,기타.,Other.,1D201.
4901109000,기타.,Other.,1E001.
4901109000,기타.,Other.,1E002.
4901109000,기타.,Other.,1E101.
4901109000,기타.,Other.,1E102.
4901109000,기타.,Other.,1E103.
4901109000,기타.,Other.,1E104.
4901109000,기타.,Other.,1E201.
4901109000,기타.,Other.,1E202.
4901109000,기타.,Other.,1E203.
4901109000,기타.,Other.,2D001.
4901109000,기타.,Other.,2D002.
4901109000,기타.,Other.,2D101.
4901109000,기타.,Other.,2D201.
4901109000,기타.,Other.,2D202.
4901109000,기타.,Other.,2D351.
4901109000,기타.,Other.,2E001.
4901109000,기타.,Other.,2E002.
4901109000,기타.,Other.,2E003.
4901109000,기타.,Other.,2E101.
4901109000,기타.,Other.,2E201.
4901109000,기타.,Other.,2E301.
4901109000,기타.,Other.,3D001.
4901109000,기타.,Other.,3D002.
4901109000,기타.,Other.,3D003.
4901109000,기타.,Other.,3D004.
4901109000,기타.,Other.,3D101.
4901109000,기타.,Other.,3E001.
4901109000,기타.,Other.,3E002.
4901109000,기타.,Other.,3E003.
4901109000,기타.,Other.,3E101.
4901109000,기타.,Other.,3E102.
4901109000,기타.,Other.,3E201.
4901109000,기타.,Other.,4E001.
4901109000,기타.,Other.,4E001.c.
4901109000,기타.,Other.,5D101.
4901109000,기타.,Other.,5E001.
4901109000,기타.,Other.,5E002.
4901109000,기타.,Other.,5E101.
4901109000,기타.,Other.,6D001.
4901109000,기타.,Other.,6D002.
4901109000,기타.,Other.,6D003.
4901109000,기타.,Other.,6D102.
4901109000,기타.,Other.,6D103.
4901109000,기타.,Other.,6D203.
4901109000,기타.,Other.,6E001.
4901109000,기타.,Other.,6E002.
4901109000,기타.,Other.,6E003.
4901109000,기타.,Other.,6E101.
4901109000,기타.,Other.,6E201.
4901109000,기타.,Other.,7D001.
4901109000,기타.,Other.,7D002.
4901109000,기타.,Other.,7D003.
4901109000,기타.,Other.,7D004.
4901109000,기타.,Other.,7D005.
4901109000,기타.,Other.,7D101.
4901109000,기타.,Other.,7D102.
4901109000,기타.,Other.,7D103.
4901109000,기타.,Other.,7E001.
4901109000,기타.,Other.,7E002.
4901109000,기타.,Other.,7E003.
4901109000,기타.,Other.,7E004.
4901109000,기타.,Other.,7E101.
4901109000,기타.,Other.,7E102.
4901109000,기타.,Other.,7E104.
4901109000,기타.,Other.,8D001.
4901109000,기타.,Other.,8D002.
4901109000,기타.,Other.,8E001.
4901109000,기타.,Other.,8E002.
4901109000,기타.,Other.,9B106.a.
4901109000,기타.,Other.,9D001.
4901109000,기타.,Other.,9D002.
4901109000,기타.,Other.,9D003.
4901109000,기타.,Other.,9D004.
4901109000,기타.,Other.,9D005.
4901109000,기타.,Other.,9D101.
4901109000,기타.,Other.,9D103.
4901109000,기타.,Other.,9D104.
4901109000,기타.,Other.,9D105.
4901109000,기타.,Other.,9E001.
4901109000,기타.,Other.,9E002.
4901109000,기타.,Other.,9E003.
4901109000,기타.,Other.,9E101.
4901109000,기타.,Other.,9E102.
4901991000,국문판.,Printed in Korean.,0D001.
4901991000,국문판.,Printed in Korean.,0E001.
4901991000,국문판.,Printed in Korean.,1D001.
4901991000,국문판.,Printed in Korean.,1D002.
4901991000,국문판.,Printed in Korean.,1D003.
4901991000,국문판.,Printed in Korean.,1D101.
4901991000,국문판.,Printed in Korean.,1D103.
4901991000,국문판.,Printed in Korean.,1D201.
4901991000,국문판.,Printed in Korean.,1E001.
4901991000,국문판.,Printed in Korean.,1E002.
4901991000,국문판.,Printed in Korean.,1E101.
4901991000,국문판.,Printed in Korean.,1E102.
4901991000,국문판.,Printed in Korean.,1E103.
4901991000,국문판.,Printed in Korean.,1E104.
4901991000,국문판.,Printed in Korean.,1E201.
4901991000,국문판.,Printed in Korean.,1E202.
4901991000,국문판.,Printed in Korean.,1E203.
4901991000,국문판.,Printed in Korean.,2D001.
4901991000,국문판.,Printed in Korean.,2D002.
4901991000,국문판.,Printed in Korean.,2D101.
4901991000,국문판.,Printed in Korean.,2D201.
4901991000,국문판.,Printed in Korean.,2D202.
4901991000,국문판.,Printed in Korean.,2D351.
4901991000,국문판.,Printed in Korean.,2E001.
4901991000,국문판.,Printed in Korean.,2E002.
4901991000,국문판.,Printed in Korean.,2E003.
4901991000,국문판.,Printed in Korean.,2E101.
4901991000,국문판.,Printed in Korean.,2E201.
4901991000,국문판.,Printed in Korean.,2E301.
4901991000,국문판.,Printed in Korean.,3D001.
4901991000,국문판.,Printed in Korean.,3D002.
4901991000,국문판.,Printed in Korean.,3D003.
4901991000,국문판.,Printed in Korean.,3D004.
4901991000,국문판.,Printed in Korean.,3D101.
4901991000,국문판.,Printed in Korean.,3E001.
4901991000,국문판.,Printed in Korean.,3E002.
4901991000,국문판.,Printed in Korean.,3E003.
4901991000,국문판.,Printed in Korean.,3E101.
4901991000,국문판.,Printed in Korean.,3E102.
4901991000,국문판.,Printed in Korean.,3E201.
4901991000,국문판.,Printed in Korean.,4E001.
4901991000,국문판.,Printed in Korean.,4E001.c.
4901991000,국문판.,Printed in Korean.,5D101.
4901991000,국문판.,Printed in Korean.,5E001.
4901991000,국문판.,Printed in Korean.,5E002.
4901991000,국문판.,Printed in Korean.,5E101.
4901991000,국문판.,Printed in Korean.,6D001.
4901991000,국문판.,Printed in Korean.,6D002.
4901991000,국문판.,Printed in Korean.,6D003.
4901991000,국문판.,Printed in Korean.,6D102.
4901991000,국문판.,Printed in Korean.,6D103.
4901991000,국문판.,Printed in Korean.,6D203.
4901991000,국문판.,Printed in Korean.,6E001.
4901991000,국문판.,Printed in Korean.,6E002.
4901991000,국문판.,Printed in Korean.,6E003.
4901991000,국문판.,Printed in Korean.,6E101.
4901991000,국문판.,Printed in Korean.,6E201.
4901991000,국문판.,Printed in Korean.,7D001.
4901991000,국문판.,Printed in Korean.,7D002.
4901991000,국문판.,Printed in Korean.,7D003.
4901991000,국문판.,Printed in Korean.,7D004.
4901991000,국문판.,Printed in Korean.,7D005.
4901991000,국문판.,Printed in Korean.,7D101.
4901991000,국문판.,Printed in Korean.,7D102.
4901991000,국문판.,Printed in Korean.,7D103.
4901991000,국문판.,Printed in Korean.,7E001.
4901991000,국문판.,Printed in Korean.,7E002.
4901991000,국문판.,Printed in Korean.,7E003.
4901991000,국문판.,Printed in Korean.,7E004.
4901991000,국문판.,Printed in Korean.,7E101.
4901991000,국문판.,Printed in Korean.,7E102.
4901991000,국문판.,Printed in Korean.,7E104.
4901991000,국문판.,Printed in Korean.,8D001.
4901991000,국문판.,Printed in Korean.,8D002.
4901991000,국문판.,Printed in Korean.,8E001.
4901991000,국문판.,Printed in Korean.,8E002.
4901991000,국문판.,Printed in Korean.,9B106.a.
4901991000,국문판.,Printed in Korean.,9D001.
4901991000,국문판.,Printed in Korean.,9D002.
4901991000,국문판.,Printed in Korean.,9D003.
4901991000,국문판.,Printed in Korean.,9D004.
4901991000,국문판.,Printed in Korean.,9D005.
4901991000,국문판.,Printed in Korean.,9D101.
4901991000,국문판.,Printed in Korean.,9D103.
4901991000,국문판.,Printed in Korean.,9D104.
4901991000,국문판.,Printed in Korean.,9D105.
4901991000,국문판.,Printed in Korean.,9E001.
4901991000,국문판.,Printed in Korean.,9E002.
4901991000,국문판.,Printed in Korean.,9E003.
4901991000,국문판.,Printed in Korean.,9E101.
4901991000,국문판.,Printed in Korean.,9E102.
4901999000,기타.,Other.,0D001.
4901999000,기타.,Other.,0E001.
4901999000,기타.,Other.,1D001.
4901999000,기타.,Other.,1D002.
4901999000,기타.,Other.,1D003.
4901999000,기타.,Other.,1D101.
4901999000,기타.,Other.,1D103.
4901999000,기타.,Other.,1D201.
4901999000,기타.,Other.,1E001.
4901999000,기타.,Other.,1E002.
4901999000,기타.,Other.,1E101.
4901999000,기타.,Other.,1E102.
4901999000,기타.,Other.,1E103.
4901999000,기타.,Other.,1E104.
4901999000,기타.,Other.,1E201.
4901999000,기타.,Other.,1E202.
4901999000,기타.,Other.,1E203.
4901999000,기타.,Other.,2D001.
4901999000,기타.,Other.,2D002.
4901999000,기타.,Other.,2D101.
4901999000,기타.,Other.,2D201.
4901999000,기타.,Other.,2D202.
4901999000,기타.,Other.,2D351.
4901999000,기타.,Other.,2E001.
4901999000,기타.,Other.,2E002.
4901999000,기타.,Other.,2E003.
4901999000,기타.,Other.,2E101.
4901999000,기타.,Other.,2E201.
4901999000,기타.,Other.,2E301.
4901999000,기타.,Other.,3D001.
4901999000,기타.,Other.,3D002.
4901999000,기타.,Other.,3D003.
4901999000,기타.,Other.,3D004.
4901999000,기타.,Other.,3D101.
4901999000,기타.,Other.,3E001.
4901999000,기타.,Other.,3E002.
4901999000,기타.,Other.,3E003.
4901999000,기타.,Other.,3E101.
4901999000,기타.,Other.,3E102.
4901999000,기타.,Other.,3E201.
4901999000,기타.,Other.,4E001.
4901999000,기타.,Other.,4E001.c.
4901999000,기타.,Other.,5D101.
4901999000,기타.,Other.,5E001.
4901999000,기타.,Other.,5E002.
4901999000,기타.,Other.,5E101.
4901999000,기타.,Other.,6D001.
4901999000,기타.,Other.,6D002.
4901999000,기타.,Other.,6D003.
4901999000,기타.,Other.,6D102.
4901999000,기타.,Other.,6D103.
4901999000,기타.,Other.,6D203.
4901999000,기타.,Other.,6E001.
4901999000,기타.,Other.,6E002.
4901999000,기타.,Other.,6E003.
4901999000,기타.,Other.,6E101.
4901999000,기타.,Other.,6E201.
4901999000,기타.,Other.,7D001.
4901999000,기타.,Other.,7D002.
4901999000,기타.,Other.,7D003.
4901999000,기타.,Other.,7D004.
4901999000,기타.,Other.,7D005.
4901999000,기타.,Other.,7D101.
4901999000,기타.,Other.,7D102.
4901999000,기타.,Other.,7D103.
4901999000,기타.,Other.,7E001.
4901999000,기타.,Other.,7E002.
4901999000,기타.,Other.,7E003.
4901999000,기타.,Other.,7E004.
4901999000,기타.,Other.,7E101.
4901999000,기타.,Other.,7E102.
4901999000,기타.,Other.,7E104.
4901999000,기타.,Other.,8D001.
4901999000,기타.,Other.,8D002.
4901999000,기타.,Other.,8E001.
4901999000,기타.,Other.,8E002.
4901999000,기타.,Other.,9D001.
4901999000,기타.,Other.,9D002.
4901999000,기타.,Other.,9D003.
4901999000,기타.,Other.,9D004.
4901999000,기타.,Other.,9D005.
4901999000,기타.,Other.,9D101.
4901999000,기타.,Other.,9D103.
4901999000,기타.,Other.,9D104.
4901999000,기타.,Other.,9D105.
4901999000,기타.,Other.,9E001.
4901999000,기타.,Other.,9E002.
4901999000,기타.,Other.,9E003.
4901999000,기타.,Other.,9E101.
4901999000,기타.,Other.,9E102.
4906001000,설계도.,Plans.,0D001.
4906001000,설계도.,Plans.,0E001.
4906001000,설계도.,Plans.,1D001.
4906001000,설계도.,Plans.,1D002.
4906001000,설계도.,Plans.,1D003.
4906001000,설계도.,Plans.,1D101.
4906001000,설계도.,Plans.,1D103.
4906001000,설계도.,Plans.,1D201.
4906001000,설계도.,Plans.,1E001.
4906001000,설계도.,Plans.,1E002.
4906001000,설계도.,Plans.,1E101.
